data,utm campaign,utm medium,utm content,spend,impressions,actions_link_click,actions_landing_page_view
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 11,ADS_011_ANUNCIO PETRO 11,219.76,23096.0,276.0,159.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 12,ADS_012_ANUNCIO PETRO 12,13.68,1495.0,2.0,2.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 11,ADS_011_ANUNCIO PETRO 11,199.81,29454.0,293.0,170.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 12,ADS_012_ANUNCIO PETRO 12,13.74,1510.0,4.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_003_ANUNCIO PETRO 03,3.54,209.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_002_ANUNCIO PETRO 02,27.97,1299.0,5.0,2.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 02,ADS_002_ANUNCIO PETRO 02,18.7,1051.0,46.0,20.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,8.47,354.0,17.0,9.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,19.1,1032.0,31.0,16.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,483.77,40657.0,947.0,398.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,488.64,33536.0,854.0,395.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,472.26,43792.0,950.0,421.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,308.84,20620.0,561.0,213.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 09,ADS_009_ANUNCIO PETRO 09,3.65,282.0,4.0,2.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,354.82,40924.0,974.0,391.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,21.26,1310.0,24.0,8.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 10,ADS_010_ANUNCIO PETRO 10,129.7,16851.0,362.0,141.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,117.71,10113.0,226.0,91.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,113.76,13302.0,213.0,97.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,20.15,1529.0,48.0,27.0
2025-04-08,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,354.43,46296.0,1062.0,384.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_001_ANUNCIO PETRO 01,1.02,27.0,1.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_002_ANUNCIO PETRO 02,0.2,8.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | LEADS,00 | AUTO | PAGEVIEW | 14D,ADS_003_ANUNCIO PETRO 03,0.04,3.0,1.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_007_ANUNCIO PETRO 07,124.79,9456.0,203.0,73.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_008_ANUNCIO PETRO 08,45.41,2983.0,62.0,19.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_006_ANUNCIO PETRO 06,264.74,20710.0,471.0,158.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_006_ANUNCIO PETRO 06,4.83,360.0,8.0,1.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_006_ANUNCIO PETRO 06,187.25,16259.0,327.0,114.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_006_ANUNCIO PETRO 06,672.78,54908.0,1121.0,397.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_002_ANUNCIO PETRO 02,1.08,85.0,1.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_001_ANUNCIO PETRO 01,6.38,427.0,9.0,2.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_001_ANUNCIO PETRO 01,0.01,1.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_003_ANUNCIO PETRO 03,4.61,302.0,5.0,2.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_001_ANUNCIO PETRO 01,6.1,447.0,9.0,5.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_001_ANUNCIO PETRO 01,8.14,406.0,17.0,8.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_002_ANUNCIO PETRO 02,2.99,210.0,4.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_001_ANUNCIO PETRO 01,113.17,3434.0,23.0,13.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_003_ANUNCIO PETRO 03,0.01,1.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_002_ANUNCIO PETRO 02,0.0,3.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_001_ANUNCIO PETRO 01,1.94,308.0,9.0,5.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_002_ANUNCIO PETRO 02,0.0,2.0,0.0,0.0
2025-04-08,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_001_ANUNCIO PETRO 01,0.84,152.0,4.0,2.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_007_ANUNCIO PETRO 07,0.19,20.0,1.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_007_ANUNCIO PETRO 07,259.47,21690.0,329.0,236.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_007_ANUNCIO PETRO 07,594.61,45984.0,782.0,567.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_008_ANUNCIO PETRO 08,108.7,8917.0,158.0,121.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_008_ANUNCIO PETRO 08,124.94,10305.0,163.0,119.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_001_ANUNCIO PETRO 01,0.01,3.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_003_ANUNCIO PETRO 03,0.0,2.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_001_ANUNCIO PETRO 01,0.0,1.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_006_ANUNCIO PETRO 06,207.85,37895.0,843.0,604.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_010_ANUNCIO PETRO 10,5.55,1095.0,16.0,10.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_007_ANUNCIO PETRO 07,227.66,32544.0,652.0,483.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_006_ANUNCIO PETRO 06,448.98,74410.0,1487.0,1089.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_006_ANUNCIO PETRO 06,105.25,22591.0,424.0,269.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_006_ANUNCIO PETRO 06,236.69,39149.0,846.0,651.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_007_ANUNCIO PETRO 07,6.81,1175.0,19.0,14.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_007_ANUNCIO PETRO 07,328.5,51414.0,981.0,694.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_007_ANUNCIO PETRO 07,88.65,12979.0,248.0,183.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_010_ANUNCIO PETRO 10,0.19,49.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_010_ANUNCIO PETRO 10,2.77,569.0,6.0,4.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_010_ANUNCIO PETRO 10,4.79,874.0,13.0,8.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 11,ADS_011_ANUNCIO PETRO 11,182.77,22599.0,275.0,212.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 11,ADS_011_ANUNCIO PETRO 11,283.41,53916.0,500.0,353.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_003_ANUNCIO PETRO 03,2.5,81.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_002_ANUNCIO PETRO 02,11.92,569.0,6.0,3.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 02,ADS_002_ANUNCIO PETRO 02,113.79,7552.0,86.0,59.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,208.71,10375.0,174.0,129.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,60.93,3541.0,62.0,47.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,469.58,40441.0,702.0,492.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,485.18,38887.0,650.0,484.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,457.12,46552.0,822.0,591.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | QUENTE | ALL | BR | 03-04-2025 | Teste de criativos,00 | AUTO | MIX DE PUBLICOS | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,283.29,18970.0,431.0,305.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 07,ADS_007_ANUNCIO PETRO 07,263.58,36950.0,821.0,618.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 01,ADS_001_ANUNCIO PETRO 01,6.44,377.0,8.0,8.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 10,ADS_010_ANUNCIO PETRO 10,94.66,13363.0,224.0,175.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 05,ADS_005_ANUNCIO PETRO 05,98.89,8574.0,221.0,177.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO |  LAL | 1% | ENV 7D | CRIATIVO 08,ADS_008_ANUNCIO PETRO 08,93.45,13430.0,186.0,146.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 04,ADS_004_ANUNCIO PETRO 04,68.55,5057.0,118.0,96.0
2025-04-09,SSP-L12 | CAPTACAO | ABO | FRIO | ALL | BR | 04-04-2025 | Teste de criativos,00 | AUTO | LAL | 1% | ENV 7D | CRIATIVO 06,ADS_006_ANUNCIO PETRO 06,242.13,41187.0,863.0,600.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_007_ANUNCIO PETRO 07,165.05,14093.0,244.0,172.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_008_ANUNCIO PETRO 08,87.09,7177.0,124.0,90.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_006_ANUNCIO PETRO 06,247.77,20544.0,399.0,273.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_006_ANUNCIO PETRO 06,2.78,210.0,3.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_006_ANUNCIO PETRO 06,256.78,21300.0,352.0,230.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_006_ANUNCIO PETRO 06,496.32,41372.0,743.0,532.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_002_ANUNCIO PETRO 02,0.9,79.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_001_ANUNCIO PETRO 01,3.81,255.0,4.0,2.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_003_ANUNCIO PETRO 03,3.43,217.0,3.0,3.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_001_ANUNCIO PETRO 01,4.54,283.0,8.0,7.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_001_ANUNCIO PETRO 01,4.36,221.0,2.0,2.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 14D,ADS_002_ANUNCIO PETRO 02,3.27,269.0,3.0,3.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 03-04-25 | Interesses,00 | AUTO | INTERESSES | PETROBRAS,ADS_001_ANUNCIO PETRO 01,51.78,1528.0,14.0,11.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_001_ANUNCIO PETRO 01,0.85,111.0,2.0,2.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_002_ANUNCIO PETRO 02,0.02,4.0,0.0,0.0
2025-04-09,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_001_ANUNCIO PETRO 01,0.34,74.0,0.0,0.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | SALVOU + ENVIOU MSG | 365D,ADS_007_ANUNCIO PETRO 07,0.06,4.0,0.0,0.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_007_ANUNCIO PETRO 07,341.13,25871.0,420.0,296.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_007_ANUNCIO PETRO 07,830.05,64059.0,963.0,711.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 30D,ADS_008_ANUNCIO PETRO 08,399.6,27441.0,499.0,392.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | QUENTE | ALL | BR | 03-04-2025 | ENVOLVIMENTO,00 | AUTO | ENVOLVIMENTO | 90D,ADS_008_ANUNCIO PETRO 08,458.13,33499.0,526.0,400.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_002_ANUNCIO PETRO 02,0.0,1.0,0.0,0.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_002_ANUNCIO PETRO 02,0.0,1.0,0.0,0.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_001_ANUNCIO PETRO 01,0.0,1.0,0.0,0.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_006_ANUNCIO PETRO 06,53.35,10018.0,196.0,142.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_010_ANUNCIO PETRO 10,0.79,170.0,3.0,3.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1% | ENVOLVIMENTO IG 7D,ADS_007_ANUNCIO PETRO 07,54.69,8934.0,181.0,131.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_006_ANUNCIO PETRO 06,620.91,113935.0,2255.0,1689.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG | 30D,ADS_006_ANUNCIO PETRO 06,29.6,6489.0,151.0,104.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | ENVOLVIMENTO IG 14D,ADS_006_ANUNCIO PETRO 06,74.56,12725.0,295.0,237.0
2025-04-10,SSP-L12 | CAPTACAO | CBO | FRIO | ALL | BR | 31-03-25 | Lookalike e Interesses,00 | AUTO | LAL | 1%  | INTIATE CHECKOUT | 180D,ADS_007_ANUNCIO PETRO 07,19.99,3722.0,70.0,55.0
